player_id,player_url,short_name,long_name,player_positions,overall,age,dob,height_cm,weight_kg,club_team_id,club_name,league_id,league_name,league_level,club_jersey_number,club_joined_date,nationality_id,nationality_name,preferred_foot,pace,shooting,passing,dribbling,defending,physic,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,goalkeeping_speed
247753,/player/247753/ethan-zubak/240002,E. Zubak,Ethan Zubak,ST,59,25,1998-04-15,183,75,114162,Nashville SC,39,Major League Soccer,1,11,2022-01-01,95,United States,Right,49,59,44,58,19,66,15,10,13,10,15,
253387,/player/253387/fahad-al-hamad/240002,F. Al Hamad,Fahad Al Hamad,CB,59,25,1998-07-01,188,75,112387,Al Ahli Jeddah,350,Pro League,1,26,2021-08-27,183,Saudi Arabia,Left,66,26,40,41,58,66,11,5,15,15,11,
259900,/player/259900/soren-ahlers/240002,S. Ahlers,Sören Ahlers,GK,59,25,1997-09-09,194,86,110329,St. Pauli,20,2. Bundesliga,2,28,2021-08-31,21,Germany,Right,,,,,,,60,58,61,60,62,25
275441,/player/275441/chinwendu-johan-nkama/240002,C. Nkama,Chinwendu Johan Nkama,CDM,59,25,1998-01-07,189,75,10032,Lugano,189,Super League,1,24,2017-07-01,133,Nigeria,Left,50,42,50,57,55,68,13,13,8,8,14,
276698,/player/276698/stefanos-stroungis/240002,S. Stroungis,Stefanos Stroungis,CB,59,25,1997-10-09,187,78,110750,UTA Arad,330,Liga 1,1,6,2023-07-12,22,Greece,Right,57,33,36,39,62,65,13,12,8,10,11,
240704,/player/240704/quanbo-guo/240002,Guo Quanbo,郭全博,GK,59,25,1997-08-31,185,76,114628,Meizhou Hakka,2012,Super League,1,26,2023-04-06,155,China PR,Right,,,,,,,57,56,56,58,62,51
260933,/player/260933/ekrem-kilicarslan/240002,E. Kılıçarslan,Ekrem Kılıçarslan,GK,59,25,1997-08-01,188,82,110776,Gaziantep F.K.,68,Super Lig,1,17,2021-08-05,48,Turkey,Right,,,,,,,62,55,60,53,62,47
229604,/player/229604/josef-yarney/240002,J. Yarney,Josef Yarney,CB,59,25,1997-10-08,183,86,15048,Tranmere Rovers,61,League Two,4,21,2023-07-21,14,England,Right,49,29,42,47,58,66,6,8,14,6,14,
234375,/player/234375/paul-doyle/240002,P. Doyle,Paul Doyle,CDM,59,25,1998-04-10,177,73,837,Dundalk,65,Premier Division,1,21,2021-12-19,25,Republic of Ireland,Left,47,41,57,59,53,67,13,6,6,7,9,
241687,/player/241687/paddy-kirk/240002,P. Kirk,Patrick Kirk,LB,59,25,1998-06-02,175,66,305,Bohemians,65,Premier Division,1,3,2022-11-30,25,Republic of Ireland,Left,55,41,48,56,57,64,11,7,8,9,7,
242047,/player/242047/saad-al-selouli/240002,S. Al Selouli,Saad Al Selouli,"LM, RM",59,25,1998-05-25,169,59,113058,Abha,350,Pro League,1,88,2022-07-05,183,Saudi Arabia,Right,73,50,52,63,44,44,6,11,6,9,14,
248307,/player/248307/mohammed-yasir/240002,M. Yasir,Mohammed Yasir,"RW, LW",59,25,1998-04-14,170,68,113301,Hyderabad,2149,Super League,1,10,2018-07-01,159,India,Left,77,52,55,62,35,55,8,7,9,14,13,
265592,/player/265592/gaoussou-samake/240002,G. Samaké,Gaoussou Samaké,"LM, LB",59,25,1997-11-04,168,62,688,DC United,39,Major League Soccer,1,72,2023-05-10,108,Côte d'Ivoire,Left,75,39,54,61,54,56,7,13,13,9,8,
229192,/player/229192/rekeil-pyke/240002,R. Pyke,Rekeil Leshaun Pyke,"ST, RWB, LM",59,25,1997-09-01,178,65,92,Grimsby Town,61,League Two,4,9,2023-07-01,14,England,Right,75,55,45,61,43,62,13,13,7,12,8,
251261,/player/251261/harvey-saunders/240002,H. Saunders,Harvey Read Saunders,ST,59,25,1997-07-20,180,69,15048,Tranmere Rovers,61,League Two,4,19,2023-01-27,14,England,Left,90,57,46,59,22,56,13,8,12,6,13,
256028,/player/256028/ifunanyachi-achara/240002,I. Achara,Ifunanyachi Achara,"LM, RM, RW",59,25,1997-09-28,178,73,698,Houston Dynamo,39,Major League Soccer,1,23,2023-01-01,133,Nigeria,Right,81,60,52,62,31,55,12,11,11,9,9,
273027,/player/273027/conor-keeley/240002,C. Keeley,Conor Keeley,CB,59,25,1997-12-13,200,89,1572,Drogheda United,65,Premier Division,1,5,2023-01-09,25,Republic of Ireland,Right,39,45,39,36,60,70,13,13,8,6,7,
231190,/player/231190/carl-johansson/240002,C. Johansson,Carl Johansson,LM,59,25,1998-06-07,173,64,112126,Värnamo,56,Allsvenskan,1,15,2023-08-14,46,Sweden,Right,70,46,53,60,41,47,8,10,14,15,14,
277573,/player/277573/isabel-alvarez-tenorio/240002,Isa Álvarez,Isabel Álvarez Tenorio,CB,59,24,1999/6/12,170,57,131391,Granada W,2222,Primera Division Women,1,4,2018/1/1,45,Spain,Right,59,41,55,51,56,64,7,10,7,14,7,
241091,/player/241091/brady-scott/240002,B. Scott,Brady Canfield Scott,GK,59,24,1999-06-30,187,78,687,Columbus Crew,39,Major League Soccer,1,32,2022-01-14,95,United States,Right,,,,,,,64,59,60,59,59,32
248836,/player/248836/waleed-al-ahmed/240002,W. Al Ahmed,Waleed Abdul Wahab Al Ahmad,"CB, RB",59,24,1999-05-03,189,78,112393,Al Taawon,350,Pro League,1,23,2023-07-01,183,Saudi Arabia,Right,64,27,39,41,58,66,15,11,14,10,9,
239906,/player/239906/stefano-guidotti/240002,S. Guidotti,Stefano Alessandro Guidotti,CM,59,24,1999-06-16,185,75,898,St. Gallen,189,Super League,1,34,2022-07-11,47,Switzerland,Right,52,49,56,59,54,61,6,13,8,7,5,
240393,/player/240393/jiabao-wen/240002,Wen Jiabao,温家宝,"LB, LWB",59,24,1999-01-02,177,65,110955,Shanghai Shenhua,2012,Super League,1,38,2020-01-06,155,China PR,Left,80,47,52,60,54,60,12,8,9,8,6,
241963,/player/241963/hamed-al-ghamdi/240002,H. Al Ghamdi,Hamed Abdullah Al Ghamdi,CM,59,24,1999-04-02,165,62,112096,Al Ettifaq,350,Pro League,1,8,2017-12-22,183,Saudi Arabia,Right,68,57,58,68,51,43,14,12,7,13,6,
242149,/player/242149/kevin-kouassivi-benissan/240002,K. Kouassivi-Benissan,Kevin Kouassivi-Benissan,"RB, RW",59,24,1999-01-25,185,74,100325,HJK,322,Veikkausliiga,1,27,2018-01-01,17,Finland,Right,78,50,53,60,51,56,14,8,5,8,14,
244075,/player/244075/nick-otto/240002,N. Otto,Nick Otto,CB,59,24,1999-05-27,184,75,110501,Verl,2076,3. Liga,3,34,2022-07-22,21,Germany,Right,62,24,39,44,59,63,6,11,8,12,13,
255921,/player/255921/peter-urminsky/240002,P. Urminsky,Peter Urminský,GK,59,24,1999-05-24,198,80,100805,St. Mirren,50,Premiership,1,27,2020-01-27,43,Slovakia,Right,,,,,,,60,59,58,58,60,28
257775,/player/257775/tunmise-sobowale/240002,T. Sobowale,Tunmise Sobowale,"RWB, RB, CM",59,24,1999-03-19,181,76,127,Shrewsbury Town,60,League One,3,15,2023-07-13,25,Republic of Ireland,Right,77,46,51,57,52,73,9,11,14,13,13,
259057,/player/259057/leonardo-loria/240002,L. Loria,Leonardo Loria,GK,59,24,1999-03-28,195,89,110738,Pisa,32,Serie B,2,22,2020-09-01,27,Italy,Right,,,,,,,61,58,55,59,61,25
260147,/player/260147/roshan-singh/240002,R. Singh,Roshan Singh,"LWB, RWB, LW",59,24,1999-02-02,172,68,113302,Bengaluru,2149,Super League,1,32,2020-08-01,159,India,Left,71,50,55,59,51,59,7,14,12,11,15,
267738,/player/267738/justin-rasmussen/240002,J. Rasmussen,Justin Rasmussen,LB,59,24,1998-12-01,182,79,111140,Portland Timbers,39,Major League Soccer,1,14,2022-02-17,95,United States,Left,69,55,55,56,54,65,5,14,9,7,12,
267790,/player/267790/oskar-agren/240002,O. Ågren,Oskar Ågren,CB,59,24,1998-09-10,191,82,111928,San Jose Earthquakes,39,Major League Soccer,1,23,2022-02-18,46,Sweden,Right,47,29,46,44,59,61,10,9,10,14,10,
268483,/player/268483/preston-judd/240002,P. Judd,Preston Judd,ST,59,24,1999-05-28,191,84,697,LA Galaxy,39,Major League Soccer,1,31,2022-04-04,95,United States,Right,66,59,41,52,20,68,14,9,13,14,7,
274687,/player/274687/yassine-el-ouatki/240002,Y. El Ouatki,Yassine El Ouatki,"CM, CDM",59,24,1998-11-10,184,78,113743,Varberg BoIS,56,Allsvenskan,1,39,2023-03-03,18,France,Left,71,42,56,61,55,61,13,13,13,8,15,
276058,/player/276058/lorenzo-lonardi/240002,L. Lonardi,Lorenzo Lonardi,"CM, CDM, CB",59,24,1999-02-10,187,77,112494,Südtirol,32,Serie B,2,77,2023-07-01,27,Italy,Right,65,49,57,56,58,70,12,8,6,6,8,
251056,/player/251056/andrei-ureche/240002,A. Ureche,Andrei Gabriel Ureche,GK,59,24,1998-07-27,185,83,110752,Botoşani,330,Liga 1,1,82,2022-07-01,39,Romania,Right,,,,,,,60,58,59,58,61,32
260645,/player/260645/albion-ademi/240002,A. Ademi,Albion Ademi,"LM, RM",59,24,1999-02-19,173,68,112126,Värnamo,56,Allsvenskan,1,8,,1,Albania,Right,80,50,45,68,26,51,11,7,11,10,10,
261874,/player/261874/josh-bauer/240002,J. Bauer,Josh Bauer,"CB, RB",59,24,1998-07-22,188,86,114162,Nashville SC,39,Major League Soccer,1,22,2022-11-01,95,United States,Right,58,24,43,42,59,66,13,13,9,9,12,
271097,/player/271097/stanislaw-wawrzynowicz/240002,S. Wawrzynowicz,Stanisław Wawrzynowicz,CDM,59,24,1999-03-13,177,68,110746,Pogoń Szczecin,66,Ekstraklasa,1,70,2022-07-01,37,Poland,Right,59,46,50,55,57,55,8,9,13,5,13,
274129,/player/274129/franklin-mosquera/240002,F. Mosquera,Franklin Mosquera Mosquera,GK,59,24,1999-04-05,188,82,112744,Deportivo Pereira,336,Liga BetPlay,1,12,2022-02-01,56,Colombia,Right,,,,,,,59,58,57,55,60,24
276240,/player/276240/ryan-mclean/240002,R. McLean,Ryan McLean,"LM, RM",59,24,1999-05-03,170,70,112259,AFC Wimbledon,61,League Two,4,17,2023-06-22,14,England,Left,77,52,50,59,23,59,12,10,9,11,10,
276755,/player/276755/natanael-thio/240002,N. Thio,Natanaël Thio,LW,59,24,1999-07-01,185,71,1805,Grenoble Foot 38,17,Ligue 2,2,22,2023-07-13,18,France,Left,67,60,51,62,28,48,6,6,10,13,14,
233441,/player/233441/tolaji-bola/240002,T. Bola,Tolaji Bola,"LWB, LB",59,24,1999-01-04,188,80,1797,Rotherham United,14,Championship,2,15,2021-08-10,14,England,Left,68,37,47,55,56,67,8,13,6,12,5,
233970,/player/233970/jordan-wright/240002,J. Wright,Jordan Wright,GK,59,24,1999-02-27,190,86,149,Lincoln City,60,League One,3,12,2022-01-21,14,England,Right,,,,,,,61,57,58,57,62,21
257487,/player/257487/jack-sanders/240002,J. Sanders,Jack Sanders,"CB, RB",59,24,1999-03-18,193,88,82,Kilmarnock,50,Premiership,1,14,2021-07-01,14,England,Right,47,31,44,41,56,75,10,8,14,10,8,
274720,/player/274720/liam-jordan/240002,L. Jordan,Liam Jordan,"ST, LW",59,24,1998-07-30,172,73,111705,Brommapojkarna,56,Allsvenskan,1,8,2023-03-07,140,South Africa,Right,70,57,55,60,24,63,8,14,6,8,10,
235051,/player/235051/darnell-johnson/240002,D. Johnson,Darnell Tobias Jack Johnson,CB,59,24,1998-09-03,185,80,561,Forest Green Rovers,61,League Two,4,4,2023-08-04,14,England,Right,61,34,44,52,59,61,9,10,13,14,13,
250878,/player/250878/tyler-french/240002,T. French,Tyler Jay French,"CB, RWB",59,24,1999-02-12,186,78,180,Dundee,50,Premiership,1,4,2022-07-05,14,England,Right,75,34,44,52,58,66,10,11,10,9,13,
261917,/player/261917/dilyimit-tudi/240002,D. Tudi,迪力依米提·土地,"CM, RM",59,24,1999-02-25,180,75,111779,Henan,2012,Super League,1,16,2023-04-07,155,China PR,Right,57,44,54,62,54,62,10,5,8,12,11,
275234,/player/275234/stipe-juric/240002,S. Jurić,Stipe Jurić,ST,59,24,1998-11-19,185,75,111085,ŁKS Łódź,66,Ekstraklasa,1,21,2021-07-01,8,Bosnia and Herzegovina,Right,56,60,41,53,22,62,13,11,7,9,7,
233046,/player/233046/josh-grant/240002,J. Grant,Joshua William Grant,"CDM, CM",59,24,1998-10-11,183,78,1962,Bristol Rovers,60,League One,3,4,2020-07-18,14,England,Right,56,48,53,56,58,68,8,9,10,6,12,
236742,/player/236742/mark-doyle/240002,M. Doyle,Mark Doyle,"LW, LM",59,24,1998-11-19,183,70,423,St Patrick's,65,Premier Division,1,14,2021-12-19,25,Republic of Ireland,Right,67,59,54,58,32,66,9,13,14,14,7,
237866,/player/237866/cedwyn-scott/240002,C. Scott,Cedwyn Scott,CF,59,24,1998-12-06,178,75,1937,Notts County,61,League Two,4,19,2022-07-01,14,England,Right,72,58,49,61,24,61,13,8,6,7,13,
239317,/player/239317/max-melbourne/240002,M. Melbourne,Max Melbourne,"LWB, LB",59,24,1998-10-24,178,65,357,Morecambe,61,League Two,4,23,2022-07-01,14,England,Left,69,31,46,56,58,68,9,9,5,10,14,
239676,/player/239676/kyle-taylor/240002,K. Taylor,Kyle Taylor,"CM, CAM",59,24,1999-05-26,180,73,143,Exeter City,60,League One,3,23,2021-08-31,14,England,Right,63,54,59,62,52,61,8,12,7,6,9,
241200,/player/241200/daniel-stynes/240002,D. Stynes,Daniel Stynes,"LM, RM, CM",59,24,1998-08-29,182,70,111398,Newcastle Jets,351,A-League,1,18,2022-08-04,195,Australia,Right,68,54,55,62,44,63,7,12,6,11,12,
272959,/player/272959/villiam-granath/240002,V. Granath,Villiam Granath,RM,59,24,1998-09-14,189,78,321,Halmstad,56,Allsvenskan,1,11,2023-02-01,46,Sweden,Right,73,48,57,51,52,73,15,14,14,7,11,
276434,/player/276434/antonio-felix-vladmiro-etson/240002,Felix Vá,António Félix Vladmiro Etson,"RW, LW",59,24,1998-08-24,166,72,710,Djurgården,56,Allsvenskan,1,18,2023-07-07,98,Angola,Right,89,56,53,57,22,48,6,14,9,9,5,
238073,/player/238073/kyle-jameson/240002,K. Jameson,Kyle Alexander Jameson,CB,59,24,1998-09-11,183,79,112254,Newport County,61,League Two,4,23,2023-07-01,14,England,Left,54,29,39,42,59,68,6,14,7,5,14,
244965,/player/244965/josh-coley/240002,J. Coley,Josh Coley,"RM, LM",59,24,1998-07-24,178,70,110799,Sutton United,61,League Two,4,7,2023-06-30,14,England,Right,84,52,50,60,28,44,13,13,9,12,7,
256558,/player/256558/cristobal-munoz/240002,C. Muñoz,Cristóbal Felipe Muñoz Vásquez,CB,59,23,1999-10-11,184,75,101097,Audax Italiano,335,Primera Division,1,3,2019-07-01,55,Chile,Right,63,22,31,34,59,64,6,14,10,8,15,
250956,/player/250956/thomas-rausch/240002,T. Rausch,Thomas Ferdinand Rausch,"RWB, LWB",59,23,2000-03-13,176,68,111239,Ingolstadt,2076,3. Liga,3,45,2022-05-15,21,Germany,Right,70,28,47,59,53,50,12,6,9,14,11,
255670,/player/255670/sebastian-claure/240002,S. Claure,Sebastián Matías Claure Sanz,"CM, CDM, CB",59,23,1999-10-26,182,71,110969,The Strongest,2017,Liga De Futbol Prof,1,15,2023-01-01,53,Bolivia,Right,64,46,59,62,54,53,11,9,10,5,14,
256270,/player/256270/lukas-ahrend/240002,L. Ahrend,Lukas Ahrend,CDM,59,23,2000-02-21,183,74,110176,Ulm,2076,3. Liga,3,8,2022-07-01,21,Germany,Right,63,37,52,59,60,57,11,7,7,10,6,
267768,/player/267768/colm-whelan/240002,C. Whelan,Colm Whelan,ST,59,23,2000-06-29,180,60,445,Derry City,65,Premier Division,1,11,2022-11-30,25,Republic of Ireland,Right,67,61,49,57,34,65,5,12,11,6,9,
271956,/player/271956/mohamed-aiman-moukhliss-agmir/240002,Moha Moukhliss,Mohamed Aiman Moukhliss Agmir,"CM, CAM",59,23,2000-02-06,169,67,241,FC Barcelona,53,La Liga,1,36,,45,Spain,Right,72,50,62,66,43,42,15,11,14,9,14,
273913,/player/273913/gregorio-morachioli/240002,G. Morachioli,Gregorio Morachioli,"ST, CAM, LW",59,23,2000-02-27,172,60,1848,Bari 1908,32,Serie B,2,77,2023-01-31,27,Italy,Right,67,61,58,64,24,41,7,7,9,11,10,
267874,/player/267874/george-marks/240002,G. Marks,George Marks,GK,59,23,1999-11-10,185,80,114640,Charlotte,39,Major League Soccer,1,31,2022-02-22,95,United States,Right,,,,,,,61,60,60,59,62,27
272419,/player/272419/jacob-dowse/240002,J. Dowse,Jacob Dowse,"LM, LB",59,23,2000-06-13,188,80,111398,Newcastle Jets,351,A-League,1,11,2023-07-01,195,Australia,Left,67,56,60,55,47,67,8,11,9,12,6,
277868,/player/277868/hakon-butli-hammer/240002,H. Hammer,Håkon Butli Hammer,"CDM, CM",59,23,2000-03-28,187,74,1755,Aalesund,41,Eliteserien,1,8,2023-08-01,36,Norway,Right,61,44,54,56,58,60,12,9,9,10,9,
275789,/player/275789/lucia-ramos-narvaez/240002,Lucía Ramos,Lucía Ramos Narváez,ST,59,23,1999/9/13,160,55,131391,Granada W,2222,Primera Division Women,1,20,2018/1/1,45,Spain,Left,49,59,62,65,41,46,14,10,6,14,10,
243790,/player/243790/zhenao-wang/240002,Wang Zhen'ao,王振澳,"LB, RB, RM",59,23,1999-08-10,175,70,112378,Dalian Professional,2012,Super League,1,19,2020-09-22,155,China PR,Right,74,49,46,59,53,42,14,12,9,8,12,
245414,/player/245414/radhi-al-otaibi/240002,R. Al Otaibi,Radhi Meshal Al-Otaibi,"RB, RWB",59,23,2000-06-12,178,57,112096,Al Ettifaq,350,Pro League,1,33,2023-09-07,183,Saudi Arabia,Right,78,35,50,57,53,51,6,10,13,9,11,
253401,/player/253401/harry-van-der-saag/240002,H. Van der Saag,Harry Van der Saag,RB,59,23,1999-10-29,183,77,111393,Adelaide United,351,A-League,1,2,2022-07-01,195,Australia,Right,68,38,48,57,53,74,8,11,13,6,9,
253966,/player/253966/ruifeng-huang/240002,Huang Ruifeng,黄锐烽,"CM, CDM, RWB",59,23,1999-11-10,180,67,111773,Shenzhen,2012,Super League,1,30,2020-11-02,155,China PR,Right,76,44,56,61,53,60,11,10,9,8,9,
253997,/player/253997/harry-ransom/240002,H. Ransom,Harry Ransom,CB,59,23,1999-10-01,182,70,110890,Crawley Town,61,League Two,4,5,2021-07-01,14,England,Right,63,26,41,45,58,67,11,12,13,8,11,
260535,/player/260535/giordano-colli/240002,G. Colli,Giordano Colli,"CM, CAM",59,23,2000-03-12,182,75,111399,Perth Glory,351,A-League,1,20,2020-07-01,195,Australia,Right,68,56,60,60,50,62,13,8,8,6,11,
269029,/player/269029/seong-jun-min/240002,Min Seong Jun,Seong Jun Min,GK,59,23,1999-07-22,189,82,110765,Incheon United,83,K League 1,1,23,2020-01-08,167,Korea Republic,Right,,,,,,,64,57,54,56,61,33
269630,/player/269630/marc-llinares-barragan/240002,Marc Llinares,Marc Llinares Barragán,LB,59,23,1999-08-26,180,75,708,Hammarby,56,Allsvenskan,1,2,2023-07-23,45,Spain,Left,71,32,47,54,55,58,13,10,11,11,12,
277335,/player/277335/zakaria-bengueddoudj/240002,Z. Bengueddoudj,Zakaria Bengueddoudj,ST,59,23,2000-02-21,183,71,115494,Annecy,17,Ligue 2,2,33,2023-04-15,18,France,Right,63,60,43,57,21,48,9,10,8,12,15,
245649,/player/245649/harry-forster/240002,H. Forster,Harry Forster,"LM, RM",59,23,2000-05-11,176,71,110890,Crawley Town,61,League Two,4,14,2023-07-04,14,England,Right,71,55,55,59,50,52,14,12,6,7,9,
276542,/player/276542/arad-bar/240002,A. Bar,Arad Bar,CM,59,23,2000-01-29,186,77,894,Zürich,189,Super League,1,8,2023-07-01,26,Israel,Right,64,56,57,57,52,55,11,11,8,15,12,
277354,/player/277354/lucas-maronnier/240002,L. Maronnier,Lucas Maronnier,RB,59,23,2000-03-09,172,65,62,Guingamp,17,Ligue 2,2,31,2023-07-18,18,France,Right,68,27,36,50,60,51,11,8,7,11,8,
246693,/player/246693/dean-williams/240002,D. Williams,Dean Williams,ST,59,23,2000-02-09,174,58,305,Bohemians,65,Premier Division,1,22,2022-12-05,25,Republic of Ireland,Right,68,60,49,58,26,57,8,7,12,5,14,
248723,/player/248723/connor-malley/240002,C. Malley,Connor Malley,"CDM, CM, CAM",59,23,2000-03-20,185,73,837,Dundalk,65,Premier Division,1,27,2023-01-13,14,England,Left,67,57,58,60,53,64,14,8,13,9,6,
275236,/player/275236/piotr-janczukowicz/240002,P. Janczukowicz,Piotr Janczukowicz,ST,59,23,2000-01-29,183,72,111085,ŁKS Łódź,66,Ekstraklasa,1,20,2021-01-01,37,Poland,Right,68,58,46,58,20,62,14,11,12,13,13,
277982,/player/277982/massanga-matondo/240002,M. Matondo,Massanga Matondo,"CM, CDM",59,23,1999-08-17,172,70,101028,Hatayspor,68,Super Lig,1,4,2023-08-29,107,Congo,Right,72,39,58,64,62,58,14,10,12,7,9,
245867,/player/245867/jean-claude-ngando/240002,J. Ngando,Jean-Claude Ngando Mbende,"CF, CAM",59,23,1999-11-20,169,60,101112,Vancouver Whitecaps,39,Major League Soccer,1,26,2023-01-01,103,Cameroon,Right,78,51,58,70,36,34,15,9,6,7,11,
248328,/player/248328/taylor-allen/240002,T. Allen,Taylor Ellis Allen,LWB,59,23,2000-06-16,178,72,1803,Walsall,61,League Two,4,21,2022-07-01,14,England,Left,84,50,52,58,50,61,9,11,10,15,12,
248534,/player/248534/sam-barnes/240002,S. Barnes,Samuel Peter Barnes,CB,59,22,2001-03-10,191,70,3,Blackburn Rovers,14,Championship,2,26,2019-02-15,14,England,Right,61,30,45,52,59,59,14,13,6,8,15,
251091,/player/251091/hussain-al-eissa/240002,H. Al Eissa,Hussain Ahmed Al-Eisa,"RM, LM, CM",59,22,2000-12-29,163,60,112408,Al Wahda,350,Pro League,1,28,2020-09-26,183,Saudi Arabia,Right,81,50,51,61,43,58,13,8,12,6,11,
275363,/player/275363/pedro-alvarez/240002,P. Álvarez,Pedro Esteban Álvarez Benitez,CB,59,22,2001-02-10,185,85,112716,Cerro Porteño,337,Primera División,1,36,2023-02-17,58,Paraguay,Left,61,33,43,35,58,71,15,12,11,8,13,
252416,/player/252416/don-deedson-louicius/240002,D. Louicius,Don Deedson Louicius,"ST, RW",59,22,2001-02-11,178,70,272,OB,1,Superliga,1,30,2023-06-26,80,Haiti,Left,80,56,49,64,22,53,14,6,11,6,12,
275632,/player/275632/danilo-mitrovic/240002,D. Mitrović,Danilo Mitrović,"RB, CB",59,22,2001-03-23,182,70,110720,Blau-Weiß Linz,80,Bundesliga,1,5,2019-07-04,51,Serbia,Right,63,45,53,51,56,57,10,7,14,10,5,
251976,/player/251976/cameron-duke/240002,C. Duke,Cameron Duke,"CM, RB",59,22,2001-02-13,168,61,696,Sporting Kansas City,39,Major League Soccer,1,28,2019-07-18,95,United States,Right,79,50,57,63,51,53,8,15,14,10,11,
253669,/player/253669/anwar-ali/240002,A. Ali,Anwar Ali,CB,59,22,2000-08-28,179,74,113146,ATK Mohun Bagan,2149,Super League,1,4,2023-07-09,159,India,Right,70,34,45,54,58,71,9,9,11,12,6,
263780,/player/263780/markus-ponath/240002,M. Ponath,Markus Ponath,GK,59,22,2001-01-13,188,81,111239,Ingolstadt,2076,3. Liga,3,40,2021-07-29,21,Germany,Right,,,,,,,57,59,55,58,62,34
272453,/player/272453/pablo-duran-fernandez/240002,Pablo Durán,Pablo Durán Fernández,ST,59,22,2001-05-15,176,72,450,Celta de Vigo,53,La Liga,1,35,2022-08-08,45,Spain,Right,71,58,47,57,28,56,7,9,7,9,7,
275503,/player/275503/unai-bujan-diez/240002,Unai Buján,Unai Buján Díez,"LM, RM",59,22,2001-02-08,174,70,479,Osasuna,53,La Liga,1,27,2023-07-09,45,Spain,Right,64,53,54,57,27,45,10,15,11,11,9,
257149,/player/257149/moritz-schulze/240002,M. Schulze,Moritz Schulze,GK,59,22,2001-03-22,190,85,110482,Hallescher FC,2076,3. Liga,3,30,2023-07-01,21,Germany,Right,,,,,,,58,56,56,56,63,43
258969,/player/258969/callum-jones/240002,C. Jones,Callum Jones,"CM, CDM",59,22,2001-04-05,178,80,561,Forest Green Rovers,61,League Two,4,28,,50,Wales,Right,63,52,58,61,55,60,9,11,8,7,8,
263221,/player/263221/unai-uberuaga-regulez/240002,Unai Uberuaga,Unai Uberuaga Regulez,"CDM, CB",59,22,2001-05-18,175,70,113356,Amorebieta,54,La Liga 2,2,26,2020-07-01,45,Spain,Right,60,39,50,55,60,60,14,13,13,15,10,
263533,/player/263533/tom-roufosse/240002,T. Roufosse,Tom Roufosse,GK,59,22,2001-03-28,180,72,2013,AS Eupen,4,Jupiler Pro League,1,99,2021-07-01,7,Belgium,Right,,,,,,,60,58,60,60,61,24
265745,/player/265745/joey-kesting/240002,J. Kesting,Joey Kesting,GK,59,22,2001-03-07,190,88,1905,RKC Waalwijk,10,Eredivisie,1,31,2022-07-01,34,Netherlands,Left,,,,,,,59,57,64,64,61,32
271058,/player/271058/tom-geerkens/240002,T. Geerkens,Tom Geerkens,CDM,59,22,2000-10-07,185,77,159,DSC Arminia Bielefeld,2076,3. Liga,3,20,2023-07-01,21,Germany,Right,57,40,51,51,57,65,14,13,10,12,13,
271889,/player/271889/adnan-kanuric/240002,A. Kanurić,Adnan Kanurić,GK,59,22,2000-08-08,194,76,1843,Palermo,32,Serie B,2,26,2023-09-12,8,Bosnia and Herzegovina,Right,,,,,,,61,56,61,56,61,26
272970,/player/272970/jost-urbancic/240002,J. Urbančič,Jošt Urbančič,LB,59,22,2001-04-12,175,73,300,Viking,41,Eliteserien,1,23,2023-01-08,44,Slovenia,Left,70,33,47,58,53,60,15,12,5,6,7,
274841,/player/274841/duncan-mcguire/240002,D. McGuire,Duncan McGuire,ST,59,22,2001-02-05,185,79,112606,Orlando City,39,Major League Soccer,1,13,2022-12-21,95,United States,Right,55,59,41,54,20,55,9,10,6,6,8,
275506,/player/275506/antonio-jesus-canton-roman/240002,Antonio Jesús,Antonio Jesús Cantón Román,CM,59,22,2001-03-24,174,70,1861,Almería,53,La Liga,1,32,2023-07-20,45,Spain,Right,63,54,60,59,52,51,15,13,11,6,12,
275698,/player/275698/vladimir-arsic/240002,V. Arsić,Vladimir Arsić,CB,59,22,2001-04-20,192,88,822,Vejle,1,Superliga,1,22,2022-07-18,8,Bosnia and Herzegovina,Left,62,30,40,43,56,70,12,7,6,12,5,
275855,/player/275855/ionut-ailenei/240002,I. Ailenei,Ionuț Ailenei,GK,59,22,2001-01-30,182,80,110815,CSM Politehnica Iași,330,Liga 1,1,12,2023-02-01,39,Romania,Left,,,,,,,59,56,56,63,60,37
246052,/player/246052/adam-long/240002,A. Long,Adam Long,CB,59,22,2000-11-14,184,85,142,Doncaster Rovers,61,League Two,4,15,2022-07-17,14,England,Left,59,29,43,48,57,73,13,13,7,11,7,
248545,/player/248545/tim-kips/240002,T. Kips,Tim Roby Kips,GK,59,22,2000-11-01,188,78,506,Erzgebirge Aue,2076,3. Liga,3,25,2021-07-15,31,Luxembourg,Left,,,,,,,58,61,59,61,60,24
250895,/player/250895/jay-barnett/240002,J. Barnett,Jay Barnett,CDM,59,22,2001-02-14,179,75,111393,Adelaide United,351,A-League,1,18,2023-02-08,195,Australia,Right,61,43,52,61,56,58,14,12,12,15,11,
252264,/player/252264/erkan-eyibil/240002,E. Eyibil,Erkan Eyibil,"CAM, CF",59,22,2001-06-15,175,72,741,Antalyaspor,68,Super Lig,1,14,2021-07-01,48,Turkey,Left,66,47,60,63,35,44,12,14,14,11,7,
